,time,count
2837,2015-08-03,3
2832,2015-08-05,3
4703,2015-08-06,1
2830,2015-08-07,3
445,2015-08-08,6
3531,2015-08-10,2
447,2015-08-11,6
4702,2015-08-12,1
200,2015-08-13,8
1506,2015-08-14,4
4701,2015-08-15,1
2821,2015-08-16,3
958,2015-08-17,5
2790,2015-08-18,3
959,2015-08-19,5
3488,2015-08-20,2
3535,2015-08-21,2
4699,2015-08-23,1
1512,2015-08-24,4
1105,2015-08-25,5
2748,2015-08-26,3
1485,2015-08-27,4
4718,2015-08-28,1
3540,2015-08-29,2
1457,2015-08-30,4
429,2015-08-31,6
1459,2015-09-01,4
1461,2015-09-02,4
3536,2015-09-03,2
965,2015-09-04,5
3538,2015-09-05,2
1465,2015-09-06,4
3541,2015-09-08,2
3530,2015-09-09,2
3543,2015-09-11,2
4720,2015-09-12,1
2773,2015-09-13,3
967,2015-09-14,5
969,2015-09-15,5
3546,2015-09-16,2
2875,2015-09-17,3
3513,2015-09-18,2
4739,2015-09-19,1
4738,2015-09-20,1
4737,2015-09-21,1
268,2015-09-22,7
2852,2015-09-23,3
2848,2015-09-24,3
1472,2015-09-25,4
2871,2015-09-26,3
4734,2015-09-27,1
973,2015-09-29,5
974,2015-09-30,5
4736,2015-10-01,1
1476,2015-10-02,4
3517,2015-10-03,2
4735,2015-10-04,1
1477,2015-10-05,4
4733,2015-10-06,1
415,2015-10-07,6
962,2015-10-08,5
2876,2015-10-09,3
419,2015-10-10,6
4731,2015-10-11,1
3521,2015-10-12,2
953,2015-10-13,5
1481,2015-10-14,4
4732,2015-10-15,1
2863,2015-10-16,3
3524,2015-10-17,2
3525,2015-10-18,2
4730,2015-10-19,1
2887,2015-10-20,3
321,2015-10-21,7
4729,2015-10-23,1
3527,2015-10-24,2
1636,2015-10-25,4
3528,2015-10-26,2
2141,2015-10-27,3
1482,2015-10-28,4
2023,2015-10-29,3
3526,2015-10-30,2
2024,2015-10-31,3
4728,2015-11-01,1
2026,2015-11-02,3
2027,2015-11-03,3
2028,2015-11-04,3
4727,2015-11-05,1
3522,2015-11-06,2
2029,2015-11-07,3
4726,2015-11-08,1
88,2015-11-09,10
2036,2015-11-10,3
377,2015-11-11,7
4725,2015-11-12,1
3519,2015-11-13,2
169,2015-11-14,8
2038,2015-11-15,3
4724,2015-11-16,1
3516,2015-11-17,2
2040,2015-11-18,3
900,2015-11-19,5
3515,2015-11-20,2
426,2015-11-21,6
1470,2015-11-23,4
425,2015-11-24,6
2045,2015-11-25,3
2046,2015-11-26,3
3514,2015-11-27,2
1469,2015-11-28,4
3529,2015-11-29,2
1468,2015-11-30,4
2047,2015-12-01,3
3532,2015-12-02,2
424,2015-12-03,6
2048,2015-12-04,3
582,2015-12-05,6
4723,2015-12-06,1
373,2015-12-07,7
2050,2015-12-08,3
2051,2015-12-09,3
3542,2015-12-10,2
2022,2015-12-11,3
2021,2015-12-12,3
4722,2015-12-13,1
1464,2015-12-14,4
363,2015-12-15,7
1463,2015-12-16,4
1074,2015-12-17,5
1483,2015-12-18,4
418,2015-12-19,6
1079,2015-12-20,5
4721,2015-12-22,1
1458,2015-12-23,4
1456,2015-12-24,4
3490,2015-12-25,2
1990,2015-12-26,3
1991,2015-12-27,3
1992,2015-12-28,3
1993,2015-12-29,3
170,2015-12-30,8
1995,2015-12-31,3
1511,2016-01-01,4
4707,2016-01-02,1
4694,2016-01-03,1
1509,2016-01-04,4
417,2016-01-05,6
1507,2016-01-06,4
1505,2016-01-07,4
2000,2016-01-08,3
1095,2016-01-09,5
2001,2016-01-10,3
3484,2016-01-11,2
3482,2016-01-12,2
1502,2016-01-13,4
3474,2016-01-15,2
1501,2016-01-16,4
1094,2016-01-17,5
1083,2016-01-18,5
4660,2016-01-19,1
3475,2016-01-20,2
1054,2016-01-21,5
2005,2016-01-22,3
4693,2016-01-23,1
3477,2016-01-25,2
1002,2016-01-26,5
1045,2016-01-27,5
412,2016-01-28,6
4669,2016-01-29,1
4667,2016-01-30,1
1052,2016-01-31,5
2006,2016-02-01,3
2007,2016-02-02,3
1039,2016-02-03,5
1495,2016-02-04,4
4668,2016-02-05,1
1034,2016-02-06,5
4666,2016-02-07,1
2013,2016-02-08,3
2012,2016-02-09,3
432,2016-02-11,6
2015,2016-02-13,3
1493,2016-02-15,4
4665,2016-02-16,1
1492,2016-02-17,4
2016,2016-02-18,3
4664,2016-02-19,1
4663,2016-02-21,1
2052,2016-02-23,3
4662,2016-02-24,1
3499,2016-02-25,2
2054,2016-02-26,3
4661,2016-02-28,1
4659,2016-02-29,1
1454,2016-03-01,4
1420,2016-03-02,4
2090,2016-03-03,3
3548,2016-03-04,2
4649,2016-03-05,1
4658,2016-03-06,1
1418,2016-03-07,4
4657,2016-03-08,1
1417,2016-03-09,4
4656,2016-03-10,1
1415,2016-03-11,4
779,2016-03-12,5
2095,2016-03-14,3
1411,2016-03-15,4
4655,2016-03-16,1
4654,2016-03-17,1
2098,2016-03-19,3
4653,2016-03-20,1
351,2016-03-21,7
4652,2016-03-22,1
2103,2016-03-24,3
347,2016-03-25,7
4651,2016-03-26,1
3597,2016-03-27,2
2107,2016-03-28,3
4650,2016-03-29,1
2108,2016-03-31,3
712,2016-04-01,5
4670,2016-04-02,1
1401,2016-04-03,4
2109,2016-04-04,3
1398,2016-04-05,4
3590,2016-04-06,2
408,2016-04-07,6
1396,2016-04-08,4
2111,2016-04-09,3
4671,2016-04-10,1
2112,2016-04-11,3
710,2016-04-12,5
2115,2016-04-14,3
4672,2016-04-15,1
4673,2016-04-16,1
4692,2016-04-17,1
1450,2016-04-18,4
1449,2016-04-19,4
2088,2016-04-20,3
4691,2016-04-21,1
722,2016-04-22,5
2085,2016-04-23,3
1447,2016-04-24,4
2057,2016-04-25,3
3616,2016-04-26,2
3615,2016-04-27,2
4690,2016-04-28,1
2058,2016-04-29,3
4689,2016-04-30,1
3613,2016-05-01,2
4688,2016-05-02,1
2059,2016-05-03,3
861,2016-05-04,5
3611,2016-05-05,2
3610,2016-05-06,2
3609,2016-05-07,2
3607,2016-05-08,2
2061,2016-05-09,3
3587,2016-05-10,2
3569,2016-05-12,2
2062,2016-05-13,3
859,2016-05-14,5
2063,2016-05-15,3
3565,2016-05-17,2
3564,2016-05-18,2
4687,2016-05-19,1
4686,2016-05-20,1
2064,2016-05-21,3
2065,2016-05-22,3
2067,2016-05-23,3
3560,2016-05-25,2
4685,2016-05-26,1
3558,2016-05-27,2
3557,2016-05-28,2
3556,2016-05-29,2
1441,2016-05-30,4
3554,2016-05-31,2
2069,2016-06-02,3
3553,2016-06-03,2
2070,2016-06-04,3
4684,2016-06-06,1
2072,2016-06-07,3
4683,2016-06-08,1
896,2016-06-09,5
3570,2016-06-10,2
2076,2016-06-11,3
1435,2016-06-12,4
3583,2016-06-13,2
1434,2016-06-14,4
4682,2016-06-15,1
2079,2016-06-16,3
4681,2016-06-17,1
4680,2016-06-18,1
4679,2016-06-19,1
875,2016-06-20,5
1428,2016-06-21,4
3576,2016-06-22,2
4678,2016-06-23,1
2084,2016-06-24,3
2004,2016-06-25,3
800,2016-06-26,5
4677,2016-06-27,1
1945,2016-06-28,3
3572,2016-06-29,2
798,2016-06-30,5
1947,2016-07-01,3
4676,2016-07-02,1
3472,2016-07-03,2
4675,2016-07-04,1
1602,2016-07-05,4
1944,2016-07-06,3
3374,2016-07-07,2
1601,2016-07-08,4
4674,2016-07-09,1
4577,2016-07-10,1
1599,2016-07-11,4
3371,2016-07-12,2
3370,2016-07-13,2
4552,2016-07-14,1
1971,2016-07-15,3
1975,2016-07-16,3
836,2016-07-17,5
1598,2016-07-18,4
3365,2016-07-19,2
3364,2016-07-20,2
1977,2016-07-22,3
3363,2016-07-23,2
4388,2016-07-24,1
1595,2016-07-25,4
4551,2016-07-26,1
391,2016-07-27,6
304,2016-07-28,7
1592,2016-07-29,4
3359,2016-07-30,2
4433,2016-07-31,1
1053,2016-08-01,5
1950,2016-08-02,3
1966,2016-08-03,3
1590,2016-08-04,4
830,2016-08-05,5
1589,2016-08-06,4
4432,2016-08-08,1
1587,2016-08-09,4
1961,2016-08-10,3
3390,2016-08-11,2
4431,2016-08-12,1
3388,2016-08-13,2
1960,2016-08-14,3
1958,2016-08-15,3
1956,2016-08-16,3
4430,2016-08-17,1
4429,2016-08-19,1
1980,2016-08-20,3
4428,2016-08-21,1
4427,2016-08-22,1
186,2016-08-23,8
4426,2016-08-24,1
1941,2016-08-25,3
883,2016-08-26,5
888,2016-08-27,5
1579,2016-08-28,4
3381,2016-08-29,2
383,2016-08-30,7
3380,2016-08-31,2
1936,2016-09-01,3
4425,2016-09-02,1
4423,2016-09-03,1
3377,2016-09-04,2
1974,2016-09-05,3
4413,2016-09-06,1
858,2016-09-07,5
869,2016-09-08,5
1622,2016-09-09,4
1965,2016-09-10,3
328,2016-09-11,7
3334,2016-09-12,2
1633,2016-09-13,4
3333,2016-09-14,2
1632,2016-09-15,4
3332,2016-09-16,2
721,2016-09-17,5
1953,2016-09-18,3
725,2016-09-19,5
1629,2016-09-20,4
4422,2016-09-22,1
1967,2016-09-23,3
1983,2016-09-24,3
734,2016-09-25,5
1627,2016-09-26,4
3325,2016-09-27,2
686,2016-09-28,6
4421,2016-09-29,1
717,2016-09-30,5
3322,2016-10-01,2
4420,2016-10-02,1
1935,2016-10-03,3
1939,2016-10-04,3
3321,2016-10-05,2
1624,2016-10-06,4
3338,2016-10-07,2
1946,2016-10-08,3
1621,2016-10-09,4
683,2016-10-10,6
1934,2016-10-11,3
3353,2016-10-12,2
3352,2016-10-13,2
3351,2016-10-14,2
777,2016-10-15,5
782,2016-10-16,5
1618,2016-10-17,4
2277,2016-10-18,3
3348,2016-10-19,2
1617,2016-10-20,4
2333,2016-10-21,3
2332,2016-10-22,3
747,2016-10-23,5
3345,2016-10-24,2
3344,2016-10-25,2
4419,2016-10-26,1
2330,2016-10-27,3
689,2016-10-28,6
3341,2016-10-30,2
185,2016-10-31,8
3329,2016-11-01,2
3395,2016-11-02,2
1613,2016-11-03,4
4418,2016-11-04,1
3451,2016-11-05,2
4417,2016-11-06,1
1611,2016-11-07,4
1609,2016-11-08,4
2323,2016-11-09,3
2322,2016-11-10,3
762,2016-11-11,5
325,2016-11-12,7
326,2016-11-13,7
868,2016-11-14,5
1575,2016-11-15,4
2320,2016-11-16,3
695,2016-11-17,6
2335,2016-11-18,3
681,2016-11-19,6
3442,2016-11-20,2
2337,2016-11-21,3
184,2016-11-22,8
1542,2016-11-23,4
1541,2016-11-24,4
4416,2016-11-25,1
3440,2016-11-26,2
1537,2016-11-27,4
3439,2016-11-28,2
3438,2016-11-29,2
1050,2016-11-30,5
2348,2016-12-01,3
685,2016-12-02,6
3452,2016-12-03,2
1015,2016-12-04,5
1022,2016-12-05,5
2346,2016-12-06,3
2345,2016-12-07,3
4415,2016-12-08,1
1533,2016-12-09,4
3469,2016-12-10,2
4414,2016-12-11,1
1062,2016-12-12,5
3466,2016-12-13,2
927,2016-12-14,5
929,2016-12-15,5
370,2016-12-16,7
1530,2016-12-17,4
4434,2016-12-18,1
3462,2016-12-19,2
4435,2016-12-20,1
692,2016-12-21,6
4436,2016-12-22,1
4437,2016-12-23,1
3458,2016-12-24,2
2315,2016-12-25,3
912,2016-12-26,5
3454,2016-12-27,2
1522,2016-12-28,4
2293,2016-12-29,3
1521,2016-12-30,4
1520,2016-12-31,4
1519,2017-01-01,4
916,2017-01-02,5
918,2017-01-03,5
1517,2017-01-04,4
359,2017-01-05,7
3408,2017-01-06,2
979,2017-01-07,5
3405,2017-01-09,2
2290,2017-01-11,3
1544,2017-01-12,4
2288,2017-01-13,3
4456,2017-01-14,1
250,2017-01-15,7
3401,2017-01-16,2
1561,2017-01-17,4
2285,2017-01-18,3
684,2017-01-19,6
3398,2017-01-20,2
991,2017-01-21,5
1000,2017-01-22,5
976,2017-01-23,5
4455,2017-01-24,1
258,2017-01-25,7
2283,2017-01-26,3
2282,2017-01-27,3
1569,2017-01-28,4
3430,2017-01-29,2
260,2017-01-31,7
632,2017-02-01,6
2279,2017-02-02,3
1563,2017-02-04,4
972,2017-02-05,5
2287,2017-02-06,3
3429,2017-02-07,2
1391,2017-02-08,4
1547,2017-02-09,4
4454,2017-02-10,1
2307,2017-02-11,3
1557,2017-02-12,4
3424,2017-02-13,2
970,2017-02-14,5
966,2017-02-15,5
246,2017-02-16,7
1554,2017-02-18,4
2309,2017-02-19,3
1550,2017-02-20,4
963,2017-02-21,5
4453,2017-02-22,1
2305,2017-02-23,3
2303,2017-02-24,3
4452,2017-02-25,1
1348,2017-02-26,4
2302,2017-02-27,3
2301,2017-02-28,3
1390,2017-03-01,4
3626,2017-03-02,2
3696,2017-03-03,2
3838,2017-03-04,2
2300,2017-03-06,3
4451,2017-03-07,1
3836,2017-03-08,2
2354,2017-03-09,3
1247,2017-03-10,4
1246,2017-03-11,4
961,2017-03-12,5
4450,2017-03-13,1
956,2017-03-14,5
4449,2017-03-15,1
2411,2017-03-16,3
2410,2017-03-17,3
4448,2017-03-18,1
613,2017-03-19,6
2407,2017-03-20,3
975,2017-03-21,5
4447,2017-03-22,1
964,2017-03-23,5
1245,2017-03-24,4
125,2017-03-25,9
615,2017-03-26,6
616,2017-03-27,6
2401,2017-03-28,3
3827,2017-03-29,2
2400,2017-03-30,3
4446,2017-03-31,1
2399,2017-04-01,3
2398,2017-04-02,3
2397,2017-04-03,3
1240,2017-04-05,4
180,2017-04-06,8
2414,2017-04-07,3
3831,2017-04-08,2
3840,2017-04-09,2
4445,2017-04-10,1
3858,2017-04-11,2
2416,2017-04-12,3
3857,2017-04-14,2
3856,2017-04-15,2
1234,2017-04-16,4
996,2017-04-17,5
2429,2017-04-18,3
3853,2017-04-19,2
2428,2017-04-20,3
3850,2017-04-21,2
1229,2017-04-22,4
2427,2017-04-23,3
4444,2017-04-24,1
1228,2017-04-25,4
4443,2017-04-26,1
3848,2017-04-27,2
995,2017-04-28,5
3847,2017-04-29,2
3846,2017-04-30,2
3845,2017-05-01,2
3844,2017-05-02,2
3843,2017-05-03,2
3841,2017-05-04,2
1274,2017-05-05,4
4442,2017-05-06,1
994,2017-05-07,5
992,2017-05-09,5
1270,2017-05-10,4
4441,2017-05-12,1
2419,2017-05-13,3
4440,2017-05-14,1
978,2017-05-15,5
987,2017-05-16,5
1269,2017-05-17,4
4439,2017-05-18,1
1265,2017-05-19,4
2373,2017-05-20,3
1263,2017-05-21,4
3794,2017-05-22,2
3793,2017-05-23,2
4438,2017-05-24,1
2370,2017-05-25,3
4424,2017-05-26,1
4412,2017-05-27,1
2368,2017-05-28,3
1260,2017-05-29,4
3789,2017-05-30,2
3788,2017-05-31,2
3787,2017-06-01,2
3786,2017-06-03,2
609,2017-06-04,6
2365,2017-06-05,3
4411,2017-06-06,1
4410,2017-06-07,1
1259,2017-06-08,4
4385,2017-06-10,1
4384,2017-06-11,1
3799,2017-06-12,2
3800,2017-06-14,2
1255,2017-06-15,4
2359,2017-06-16,3
4383,2017-06-17,1
982,2017-06-18,5
1253,2017-06-19,4
3818,2017-06-20,2
280,2017-06-21,7
619,2017-06-22,6
4382,2017-06-23,1
4381,2017-06-24,1
2376,2017-06-25,3
980,2017-06-26,5
3814,2017-06-27,2
3813,2017-06-28,2
1212,2017-06-29,4
621,2017-06-30,6
950,2017-07-01,5
3802,2017-07-02,2
3809,2017-07-03,2
3808,2017-07-04,2
2389,2017-07-05,3
4380,2017-07-06,1
3805,2017-07-07,2
3804,2017-07-08,2
3803,2017-07-09,2
622,2017-07-10,6
624,2017-07-11,6
1216,2017-07-12,4
2386,2017-07-14,3
625,2017-07-16,6
3908,2017-07-17,2
3907,2017-07-18,2
3906,2017-07-19,2
910,2017-07-20,5
2384,2017-07-21,3
2383,2017-07-22,3
3904,2017-07-23,2
906,2017-07-24,5
3901,2017-07-25,2
1218,2017-07-26,4
4379,2017-07-27,1
4378,2017-07-28,1
1219,2017-07-29,4
3897,2017-07-30,2
2382,2017-07-31,3
3921,2017-08-01,2
3917,2017-08-02,2
2381,2017-08-03,3
2380,2017-08-04,3
4377,2017-08-05,1
2379,2017-08-06,3
3916,2017-08-07,2
2378,2017-08-08,3
287,2017-08-09,7
3914,2017-08-10,2
3898,2017-08-11,2
947,2017-08-12,5
1223,2017-08-13,4
3893,2017-08-14,2
3863,2017-08-15,2
2275,2017-08-16,3
2176,2017-08-17,3
3894,2017-08-18,2
944,2017-08-19,5
2175,2017-08-20,3
942,2017-08-21,5
3874,2017-08-22,2
4375,2017-08-23,1
2173,2017-08-24,3
3877,2017-08-25,2
2172,2017-08-26,3
3880,2017-08-28,2
1209,2017-08-29,4
1266,2017-08-30,4
3882,2017-08-31,2
2168,2017-09-01,3
1360,2017-09-02,4
4365,2017-09-03,1
940,2017-09-04,5
2166,2017-09-05,3
2165,2017-09-06,3
4374,2017-09-07,1
936,2017-09-08,5
2164,2017-09-09,3
1359,2017-09-10,4
608,2017-09-11,6
1358,2017-09-12,4
3888,2017-09-13,2
2178,2017-09-14,3
2179,2017-09-15,3
4373,2017-09-16,1
930,2017-09-17,5
3886,2017-09-18,2
3885,2017-09-19,2
3884,2017-09-20,2
585,2017-09-21,6
2181,2017-09-22,3
3879,2017-09-23,2
4372,2017-09-24,1
1355,2017-09-25,4
3873,2017-09-26,2
3870,2017-09-27,2
2193,2017-09-28,3
1354,2017-09-29,4
3868,2017-09-30,2
3865,2017-10-01,2
1003,2017-10-02,5
4371,2017-10-03,1
1352,2017-10-04,4
2191,2017-10-05,3
3896,2017-10-06,2
1073,2017-10-07,5
3912,2017-10-08,2
2190,2017-10-09,3
1349,2017-10-10,4
1069,2017-10-11,5
4370,2017-10-12,1
1056,2017-10-13,5
1347,2017-10-14,4
2185,2017-10-15,3
3817,2017-10-16,2
2184,2017-10-17,3
3780,2017-10-18,2
3703,2017-10-20,2
1346,2017-10-21,4
3778,2017-10-22,2
587,2017-10-23,6
1344,2017-10-24,4
4369,2017-10-25,1
1060,2017-10-26,5
4368,2017-10-27,1
1059,2017-10-29,5
1057,2017-10-30,5
3676,2017-10-31,2
588,2017-11-01,6
1103,2017-11-02,5
4367,2017-11-03,1
3673,2017-11-04,2
3672,2017-11-05,2
1338,2017-11-06,4
1337,2017-11-07,4
3670,2017-11-08,2
1102,2017-11-09,5
3668,2017-11-10,2
1100,2017-11-12,5
1362,2017-11-13,4
4366,2017-11-14,1
1363,2017-11-15,4
3683,2017-11-17,2
3685,2017-11-18,2
590,2017-11-19,6
1098,2017-11-20,5
3700,2017-11-21,2
2134,2017-11-22,3
3698,2017-11-23,2
2133,2017-11-24,3
1096,2017-11-25,5
2131,2017-11-26,3
1378,2017-11-27,4
591,2017-11-28,6
4386,2017-11-29,1
3694,2017-11-30,2
3693,2017-12-01,2
2126,2017-12-02,3
2124,2017-12-03,3
2123,2017-12-04,3
1383,2017-12-05,4
1093,2017-12-06,5
1092,2017-12-07,5
1091,2017-12-08,5
4376,2017-12-09,1
3687,2017-12-10,2
1089,2017-12-11,5
1379,2017-12-12,4
3684,2017-12-13,2
2130,2017-12-14,3
302,2017-12-15,7
1365,2017-12-16,4
3643,2017-12-17,2
2139,2017-12-18,3
2150,2017-12-19,3
3640,2017-12-21,2
3639,2017-12-22,2
3638,2017-12-24,2
1376,2017-12-26,4
3637,2017-12-27,2
1088,2017-12-28,5
3627,2017-12-29,2
4387,2017-12-30,1
3633,2017-12-31,2
299,2018-01-01,7
1375,2018-01-02,4
2156,2018-01-03,3
1374,2018-01-04,4
2154,2018-01-05,3
201,2018-01-06,8
4400,2018-01-07,1
267,2018-01-08,7
2152,2018-01-09,3
2151,2018-01-10,3
2149,2018-01-11,3
1370,2018-01-12,4
2148,2018-01-13,3
3646,2018-01-14,2
3647,2018-01-15,2
4409,2018-01-16,1
1369,2018-01-17,4
2146,2018-01-18,3
3660,2018-01-19,2
1367,2018-01-20,4
2143,2018-01-21,3
594,2018-01-22,6
583,2018-01-23,6
2197,2018-01-24,3
242,2018-01-26,7
4408,2018-01-27,1
4407,2018-01-28,1
3653,2018-01-29,2
2238,2018-01-30,3
3651,2018-01-31,2
4406,2018-02-01,1
3649,2018-02-02,2
4405,2018-02-03,1
4404,2018-02-05,1
4403,2018-02-06,1
1020,2018-02-07,5
2254,2018-02-08,3
4402,2018-02-09,1
1300,2018-02-10,4
1019,2018-02-11,5
1297,2018-02-12,4
1296,2018-02-13,4
4401,2018-02-14,1
596,2018-02-15,6
1004,2018-02-16,5
1014,2018-02-17,5
1294,2018-02-18,4
2251,2018-02-19,3
4399,2018-02-20,1
1293,2018-02-21,4
597,2018-02-22,6
2239,2018-02-23,3
1006,2018-02-24,5
1028,2018-02-25,5
1051,2018-02-26,5
4389,2018-02-27,1
4398,2018-02-28,1
1041,2018-03-01,5
601,2018-03-02,6
3759,2018-03-03,2
3743,2018-03-04,2
4397,2018-03-05,1
3762,2018-03-06,2
2243,2018-03-07,3
1288,2018-03-08,4
3775,2018-03-09,2
1287,2018-03-10,4
1038,2018-03-11,5
2241,2018-03-12,3
1285,2018-03-13,4
3772,2018-03-14,2
4396,2018-03-16,1
3771,2018-03-17,2
4395,2018-03-18,1
1283,2018-03-19,4
232,2018-03-20,7
1281,2018-03-21,4
3766,2018-03-22,2
3765,2018-03-23,2
4394,2018-03-24,1
603,2018-03-25,6
2273,2018-03-26,3
4393,2018-03-27,1
604,2018-03-28,6
1304,2018-03-29,4
3741,2018-03-30,2
4392,2018-03-31,1
2270,2018-04-01,3
2269,2018-04-02,3
630,2018-04-03,6
2268,2018-04-04,3
2267,2018-04-05,3
3715,2018-04-06,2
2265,2018-04-07,3
3714,2018-04-08,2
3712,2018-04-09,2
1278,2018-04-10,4
2264,2018-04-11,3
1305,2018-04-12,4
4391,2018-04-14,1
2261,2018-04-15,3
2260,2018-04-16,3
4390,2018-04-17,1
245,2018-04-18,7
2237,2018-04-19,3
2209,2018-04-20,3
1331,2018-04-21,4
4457,2018-04-22,1
2215,2018-04-23,3
3705,2018-04-24,2
4458,2018-04-25,1
761,2018-04-26,5
261,2018-04-28,7
3724,2018-04-29,2
4459,2018-05-01,1
1329,2018-05-02,4
753,2018-05-03,5
3738,2018-05-04,2
4506,2018-05-05,1
1328,2018-05-06,4
2212,2018-05-07,3
1327,2018-05-08,4
2210,2018-05-09,3
3732,2018-05-10,2
4527,2018-05-11,1
4526,2018-05-12,1
3729,2018-05-13,2
2204,2018-05-14,3
3728,2018-05-15,2
3727,2018-05-16,2
2203,2018-05-17,3
4525,2018-05-18,1
2201,2018-05-19,3
4524,2018-05-20,1
3319,2018-05-21,2
2217,2018-05-23,3
2218,2018-05-24,3
2219,2018-05-25,3
1316,2018-05-26,4
2235,2018-05-27,3
4523,2018-05-28,1
2233,2018-05-30,3
2974,2018-05-31,2
4522,2018-06-01,1
748,2018-06-02,5
2230,2018-06-03,3
2953,2018-06-04,2
1309,2018-06-05,4
2229,2018-06-06,3
769,2018-06-07,5
2948,2018-06-08,2
2227,2018-06-09,3
4521,2018-06-10,1
2939,2018-06-11,2
2965,2018-06-12,2
2226,2018-06-14,3
2961,2018-06-15,2
2225,2018-06-16,3
4520,2018-06-17,1
4519,2018-06-19,1
1635,2018-06-20,4
3053,2018-06-21,2
4517,2018-06-22,1
4507,2018-06-23,1
784,2018-06-24,5
2977,2018-06-25,2
4516,2018-06-26,1
2221,2018-06-27,3
3069,2018-06-29,2
2224,2018-06-30,3
249,2018-07-01,7
3067,2018-07-02,2
3065,2018-07-03,2
4515,2018-07-04,1
4514,2018-07-05,1
3028,2018-07-06,2
3000,2018-07-07,2
2231,2018-07-08,3
2993,2018-07-10,2
114,2018-07-11,9
2979,2018-07-12,2
4513,2018-07-13,1
2232,2018-07-14,3
4512,2018-07-15,1
4511,2018-07-16,1
1840,2018-07-17,4
4510,2018-07-18,1
4509,2018-07-19,1
2202,2018-07-20,3
2205,2018-07-21,3
2206,2018-07-22,3
4508,2018-07-23,1
2207,2018-07-24,3
1867,2018-07-25,4
3047,2018-07-26,2
3006,2018-07-27,2
3007,2018-07-28,2
3008,2018-07-29,2
2200,2018-07-30,3
3011,2018-07-31,2
3012,2018-08-01,2
4528,2018-08-02,1
718,2018-08-03,5
4529,2018-08-04,1
3019,2018-08-05,2
1863,2018-08-06,4
670,2018-08-07,6
2208,2018-08-08,3
2211,2018-08-09,3
3026,2018-08-10,2
3027,2018-08-11,2
4530,2018-08-12,1
1835,2018-08-13,4
2981,2018-08-14,2
2214,2018-08-16,3
713,2018-08-17,5
2216,2018-08-18,3
2236,2018-08-19,3
4531,2018-08-20,1
711,2018-08-21,5
2262,2018-08-22,3
698,2018-08-23,5
672,2018-08-24,6
4550,2018-08-25,1
2998,2018-08-26,2
2999,2018-08-27,2
3001,2018-08-28,2
2266,2018-08-29,3
4549,2018-08-30,1
673,2018-08-31,6
3062,2018-09-02,2
3063,2018-09-04,2
4548,2018-09-05,1
4547,2018-09-06,1
3057,2018-09-07,2
3068,2018-09-08,2
4546,2018-09-09,1
3071,2018-09-11,2
4545,2018-09-12,1
3074,2018-09-13,2
4544,2018-09-15,1
4543,2018-09-16,1
4542,2018-09-17,1
2244,2018-09-18,3
3033,2018-09-19,2
3034,2018-09-20,2
3035,2018-09-21,2
2246,2018-09-22,3
2249,2018-09-23,3
4541,2018-09-24,1
3038,2018-09-25,2
720,2018-09-26,5
3040,2018-09-27,2
675,2018-09-28,6
4540,2018-09-29,1
1907,2018-09-30,4
4539,2018-10-01,1
1923,2018-10-02,4
1916,2018-10-03,4
3048,2018-10-04,2
2198,2018-10-05,3
4538,2018-10-06,1
1882,2018-10-07,4
4537,2018-10-08,1
2144,2018-10-09,3
1889,2018-10-10,4
2921,2018-10-11,2
2145,2018-10-12,3
2147,2018-10-13,3
2931,2018-10-14,2
1898,2018-10-15,4
4536,2018-10-16,1
1903,2018-10-17,4
2905,2018-10-18,2
2155,2018-10-19,3
4535,2018-10-20,1
1890,2018-10-21,4
1905,2018-10-22,4
1878,2018-10-23,4
2935,2018-10-24,2
2138,2018-10-25,3
739,2018-10-26,5
2122,2018-10-27,3
2967,2018-10-28,2
794,2018-10-29,5
2125,2018-10-30,3
341,2018-11-01,7
2971,2018-11-02,2
352,2018-11-03,7
2127,2018-11-04,3
2128,2018-11-05,3
2121,2018-11-07,3
2938,2018-11-08,2
2129,2018-11-09,3
2137,2018-11-10,3
793,2018-11-11,5
2159,2018-11-12,3
4534,2018-11-13,1
867,2018-11-14,5
2955,2018-11-16,2
4533,2018-11-17,1
1697,2018-11-18,4
2182,2018-11-19,3
1712,2018-11-20,4
1711,2018-11-21,4
2186,2018-11-22,3
2187,2018-11-23,3
4532,2018-11-24,1
1704,2018-11-25,4
2925,2018-11-26,2
864,2018-11-27,5
2192,2018-11-28,3
863,2018-11-29,5
4518,2018-11-30,1
2195,2018-12-03,3
2196,2018-12-04,3
3233,2018-12-05,2
1654,2018-12-06,4
3237,2018-12-07,2
4505,2018-12-08,1
3240,2018-12-09,2
3241,2018-12-10,2
2162,2018-12-11,3
2163,2018-12-12,3
3244,2018-12-13,2
2167,2018-12-14,3
1644,2018-12-15,4
635,2018-12-16,6
1642,2018-12-17,4
1640,2018-12-18,4
2161,2018-12-19,3
1656,2018-12-20,4
2169,2018-12-21,3
636,2018-12-22,6
3252,2018-12-23,2
2174,2018-12-24,3
1673,2018-12-25,4
3255,2018-12-26,2
2177,2018-12-27,3
4471,2018-12-28,1
854,2018-12-29,5
348,2018-12-30,7
4504,2018-12-31,1
860,2019-01-01,5
1663,2019-01-02,4
4480,2019-01-03,1
1758,2019-01-04,4
1775,2019-01-05,4
4479,2019-01-06,1
2385,2019-01-07,3
640,2019-01-08,6
641,2019-01-09,6
2391,2019-01-10,3
3211,2019-01-11,2
