,time,count
3268,2014-05-25,11
3844,2014-05-26,9
36,2014-05-27,28
469,2014-05-28,20
1527,2014-05-29,15
433,2014-05-30,20
1224,2014-05-31,16
2617,2014-06-01,13
421,2014-06-02,20
1472,2014-06-03,16
2895,2014-06-04,12
2593,2014-06-05,13
223,2014-06-06,22
3673,2014-06-07,10
737,2014-06-08,18
797,2014-06-09,18
4186,2014-06-10,8
426,2014-06-11,20
1272,2014-06-12,16
2605,2014-06-13,13
1824,2014-06-14,15
1822,2014-06-15,15
1821,2014-06-16,15
1930,2014-06-17,14
769,2014-06-18,18
489,2014-06-19,20
3841,2014-06-20,9
3840,2014-06-21,9
1009,2014-06-22,17
802,2014-06-23,18
2623,2014-06-24,13
1819,2014-06-25,15
1926,2014-06-26,14
2903,2014-06-27,12
1278,2014-06-28,16
2614,2014-06-29,13
3207,2014-06-30,11
753,2014-07-01,18
3098,2014-07-02,11
4183,2014-07-03,8
2544,2014-07-04,13
747,2014-07-05,18
4182,2014-07-06,8
990,2014-07-07,17
4523,2014-07-08,6
122,2014-07-09,24
916,2014-07-10,18
1968,2014-07-11,14
1814,2014-07-12,15
1813,2014-07-13,15
1352,2014-07-14,16
154,2014-07-15,24
358,2014-07-16,21
2549,2014-07-17,13
1321,2014-07-18,16
1322,2014-07-19,16
404,2014-07-20,21
2913,2014-07-21,12
849,2014-07-22,18
1958,2014-07-23,14
2915,2014-07-24,12
1809,2014-07-25,15
79,2014-07-26,25
1825,2014-07-27,15
3677,2014-07-28,10
1817,2014-07-29,15
1837,2014-07-30,15
3073,2014-07-31,11
885,2014-08-01,18
825,2014-08-02,18
1016,2014-08-03,17
3043,2014-08-04,11
3041,2014-08-05,11
2982,2014-08-06,12
2983,2014-08-07,12
2984,2014-08-08,12
1836,2014-08-09,15
1045,2014-08-10,17
3678,2014-08-11,10
2987,2014-08-12,12
2567,2014-08-13,13
1498,2014-08-14,16
1496,2014-08-15,16
1913,2014-08-16,14
824,2014-08-17,18
459,2014-08-18,20
3064,2014-08-19,11
1052,2014-08-20,17
1483,2014-08-21,16
1834,2014-08-22,15
2576,2014-08-23,13
3061,2014-08-24,11
1829,2014-08-25,15
3049,2014-08-26,11
1827,2014-08-27,15
171,2014-08-28,23
1060,2014-08-29,17
606,2014-08-30,19
1469,2014-08-31,16
1473,2014-09-01,16
641,2014-09-02,19
368,2014-09-03,21
646,2014-09-04,19
746,2014-09-05,18
3205,2014-09-06,11
1806,2014-09-07,15
3204,2014-09-08,11
731,2014-09-09,18
3187,2014-09-10,11
2999,2014-09-11,12
2539,2014-09-12,13
1883,2014-09-13,14
3193,2014-09-14,11
653,2014-09-15,19
3825,2014-09-16,9
1024,2014-09-17,17
2546,2014-09-18,13
2577,2014-09-19,13
1952,2014-09-20,14
2950,2014-09-21,12
3686,2014-09-22,10
2956,2014-09-23,12
3687,2014-09-24,10
1385,2014-09-25,16
3144,2014-09-26,11
2584,2014-09-27,13
3136,2014-09-28,11
3707,2014-09-29,10
1025,2014-09-30,17
3172,2014-10-01,11
2592,2014-10-02,13
2063,2014-10-03,14
1778,2014-10-04,15
2598,2014-10-05,13
297,2014-10-06,22
1399,2014-10-07,16
2972,2014-10-08,12
2038,2014-10-09,14
1776,2014-10-10,15
1403,2014-10-11,16
3877,2014-10-12,9
3873,2014-10-13,9
1037,2014-10-14,17
2261,2014-10-15,13
1359,2014-10-16,16
2971,2014-10-17,12
3871,2014-10-18,9
1770,2014-10-19,15
2969,2014-10-20,12
967,2014-10-21,17
4116,2014-10-22,8
2065,2014-10-23,14
3173,2014-10-24,11
3718,2014-10-25,10
2967,2014-10-26,12
2067,2014-10-27,14
3177,2014-10-28,11
778,2014-10-29,18
2282,2014-10-30,13
3719,2014-10-31,10
4559,2014-11-01,6
2093,2014-11-02,14
3857,2014-11-03,9
625,2014-11-04,19
4106,2014-11-05,8
1375,2014-11-06,16
810,2014-11-07,18
3710,2014-11-08,10
2236,2014-11-09,13
3137,2014-11-10,11
663,2014-11-11,19
2964,2014-11-12,12
2092,2014-11-13,14
2091,2014-11-14,14
944,2014-11-15,17
3720,2014-11-16,10
3670,2014-11-17,10
2090,2014-11-18,14
2089,2014-11-19,14
3149,2014-11-20,11
3150,2014-11-21,11
3668,2014-11-22,10
719,2014-11-23,18
3581,2014-11-24,10
1598,2014-11-25,15
1768,2014-11-26,15
1434,2014-11-27,16
2955,2014-11-28,12
3856,2014-11-29,9
2954,2014-11-30,12
2953,2014-12-01,12
2088,2014-12-02,14
1435,2014-12-03,16
2951,2014-12-04,12
4134,2014-12-05,8
2253,2014-12-06,13
2255,2014-12-07,13
574,2014-12-08,19
2085,2014-12-09,14
1785,2014-12-10,15
3859,2014-12-11,9
571,2014-12-12,19
3229,2014-12-13,11
956,2014-12-14,17
1438,2014-12-15,16
1439,2014-12-16,16
2990,2014-12-17,12
1846,2014-12-18,15
958,2014-12-19,17
918,2014-12-20,18
4373,2014-12-21,7
3212,2014-12-22,11
2318,2014-12-23,13
2077,2014-12-24,14
3190,2014-12-25,11
3862,2014-12-26,9
3863,2014-12-27,9
2328,2014-12-28,13
2072,2014-12-29,14
183,2014-12-30,23
2998,2014-12-31,12
949,2015-01-01,17
4137,2015-01-02,8
2317,2015-01-03,13
566,2015-01-04,19
2070,2015-01-05,14
3206,2015-01-06,11
229,2015-01-07,22
2314,2015-01-08,13
3128,2015-01-09,11
4136,2015-01-10,8
3209,2015-01-11,11
1451,2015-01-12,16
602,2015-01-13,19
2052,2015-01-14,14
2297,2015-01-15,13
2036,2015-01-16,14
1802,2015-01-17,15
2299,2015-01-18,13
2000,2015-01-19,14
1999,2015-01-20,14
3055,2015-01-21,11
1998,2015-01-22,14
1800,2015-01-23,15
955,2015-01-24,17
1799,2015-01-25,15
3590,2015-01-26,10
2308,2015-01-27,13
2992,2015-01-28,12
1410,2015-01-29,16
1994,2015-01-30,14
2298,2015-01-31,13
2339,2015-02-01,13
871,2015-02-02,18
2989,2015-02-03,12
441,2015-02-04,20
1985,2015-02-05,14
1796,2015-02-06,15
1416,2015-02-07,16
2324,2015-02-08,13
3874,2015-02-09,9
1788,2015-02-10,15
3032,2015-02-11,11
1795,2015-02-12,15
962,2015-02-13,17
391,2015-02-14,21
90,2015-02-15,25
2034,2015-02-16,14
1422,2015-02-17,16
2254,2015-02-18,13
2985,2015-02-19,12
3879,2015-02-20,9
1793,2015-02-21,15
3031,2015-02-22,11
3880,2015-02-23,9
4127,2015-02-24,8
953,2015-02-25,17
952,2015-02-26,17
2095,2015-02-27,14
1792,2015-02-28,15
2979,2015-03-01,12
4367,2015-03-02,7
471,2015-03-03,20
2978,2015-03-04,12
3105,2015-03-05,11
906,2015-03-06,18
3109,2015-03-07,11
965,2015-03-08,17
2031,2015-03-09,14
2029,2015-03-10,14
504,2015-03-11,20
2920,2015-03-12,12
4661,2015-03-13,6
2946,2015-03-14,12
2024,2015-03-15,14
3115,2015-03-16,11
3596,2015-03-17,10
1791,2015-03-18,15
2239,2015-03-19,13
2237,2015-03-20,13
1427,2015-03-21,16
2288,2015-03-22,13
854,2015-03-23,18
3598,2015-03-24,10
881,2015-03-25,18
380,2015-03-26,21
2332,2015-03-27,13
1426,2015-03-28,16
260,2015-03-29,22
2334,2015-03-30,13
1202,2015-03-31,17
2302,2015-04-01,13
1185,2015-04-02,17
2294,2015-04-03,13
1847,2015-04-04,15
2300,2015-04-05,13
696,2015-04-06,19
2301,2015-04-07,13
4771,2015-04-08,5
1174,2015-04-09,17
2018,2015-04-10,14
754,2015-04-11,18
740,2015-04-12,18
2313,2015-04-13,13
3831,2015-04-14,9
2017,2015-04-15,14
713,2015-04-16,18
2905,2015-04-17,12
2893,2015-04-18,12
2904,2015-04-19,12
3604,2015-04-20,10
699,2015-04-21,19
3313,2015-04-22,11
3391,2015-04-23,11
2309,2015-04-24,13
907,2015-04-25,18
3606,2015-04-26,10
4122,2015-04-27,8
1414,2015-04-28,16
4121,2015-04-29,8
4102,2015-04-30,8
3366,2015-05-01,11
4103,2015-05-02,8
847,2015-05-03,18
3594,2015-05-04,10
1845,2015-05-05,15
829,2015-05-06,18
2296,2015-05-07,13
4600,2015-05-08,6
2295,2015-05-09,13
1412,2015-05-10,16
502,2015-05-11,20
2293,2015-05-12,13
3579,2015-05-13,10
2292,2015-05-14,13
2290,2015-05-15,13
67,2015-05-16,26
1977,2015-05-17,14
2341,2015-05-18,13
2022,2015-05-19,14
1868,2015-05-20,15
4619,2015-05-21,6
2340,2015-05-22,13
2007,2015-05-23,14
1851,2015-05-24,15
1987,2015-05-25,14
1859,2015-05-26,15
2918,2015-05-27,12
834,2015-05-28,18
1442,2015-05-29,16
2329,2015-05-30,13
1861,2015-05-31,15
1863,2015-06-01,15
2323,2015-06-02,13
1450,2015-06-03,16
2322,2015-06-04,13
2919,2015-06-05,12
560,2015-06-06,19
2934,2015-06-07,12
2073,2015-06-08,14
1201,2015-06-09,17
2945,2015-06-10,12
2321,2015-06-11,13
4376,2015-06-12,7
4357,2015-06-13,7
3248,2015-06-14,11
923,2015-06-15,18
4339,2015-06-16,7
553,2015-06-17,19
3824,2015-06-18,9
2941,2015-06-19,12
1867,2015-06-20,15
501,2015-06-21,20
4112,2015-06-22,8
1854,2015-06-23,15
2256,2015-06-24,13
569,2015-06-25,19
3550,2015-06-26,10
2251,2015-06-27,13
2938,2015-06-28,12
1186,2015-06-29,17
3289,2015-06-30,11
2249,2015-07-01,13
4296,2015-07-02,7
3287,2015-07-03,11
2933,2015-07-04,12
3552,2015-07-05,10
3302,2015-07-06,11
1182,2015-07-07,17
1853,2015-07-08,15
3303,2015-07-09,11
822,2015-07-10,18
2921,2015-07-11,12
723,2015-07-12,18
500,2015-07-13,20
4757,2015-07-14,5
3555,2015-07-15,10
499,2015-07-16,20
3557,2015-07-17,10
1870,2015-07-18,15
2094,2015-07-19,14
1378,2015-07-20,16
2259,2015-07-21,13
662,2015-07-22,19
1199,2015-07-23,17
3560,2015-07-24,10
3561,2015-07-25,10
161,2015-07-26,23
88,2015-07-27,25
1209,2015-07-28,17
626,2015-07-29,19
627,2015-07-30,19
1848,2015-07-31,15
781,2015-08-01,18
3348,2015-08-02,11
1898,2015-08-03,14
4693,2015-08-04,5
2922,2015-08-05,12
3350,2015-08-06,11
2343,2015-08-07,13
845,2015-08-08,18
3330,2015-08-09,11
1372,2015-08-10,16
1371,2015-08-11,16
1894,2015-08-12,14
3045,2015-08-13,11
2276,2015-08-14,13
1369,2015-08-15,16
3564,2015-08-16,10
1857,2015-08-17,15
4187,2015-08-18,8
634,2015-08-19,19
4179,2015-08-20,8
3566,2015-08-21,10
1364,2015-08-22,16
4167,2015-08-23,8
3568,2015-08-24,10
2264,2015-08-25,13
1860,2015-08-26,15
2262,2015-08-27,13
4148,2015-08-28,8
3367,2015-08-29,11
3925,2015-08-30,9
3381,2015-08-31,11
3570,2015-09-01,10
1363,2015-09-02,16
632,2015-09-03,19
3026,2015-09-04,12
3572,2015-09-05,10
3932,2015-09-06,9
3933,2015-09-07,9
4490,2015-09-08,7
1094,2015-09-09,17
3078,2015-09-10,11
3116,2015-09-11,11
2433,2015-09-12,13
3012,2015-09-13,12
1095,2015-09-14,17
3575,2015-09-15,10
2458,2015-09-16,13
3009,2015-09-17,12
779,2015-09-18,18
1380,2015-09-19,16
1887,2015-09-20,14
3607,2015-09-21,10
2461,2015-09-22,13
3938,2015-09-23,9
3057,2015-09-24,11
1852,2015-09-25,15
1916,2015-09-26,14
1098,2015-09-27,17
3608,2015-09-28,10
3005,2015-09-29,12
1959,2015-09-30,14
3214,2015-10-01,11
1858,2015-10-02,15
771,2015-10-03,18
493,2015-10-04,20
1964,2015-10-05,14
768,2015-10-06,18
3139,2015-10-07,11
2465,2015-10-08,13
3642,2015-10-09,10
3183,2015-10-10,11
765,2015-10-11,18
4061,2015-10-12,8
1381,2015-10-13,16
1971,2015-10-14,14
763,2015-10-15,18
1974,2015-10-16,14
2837,2015-10-17,12
1925,2015-10-18,14
2890,2015-10-19,12
1929,2015-10-20,14
2686,2015-10-21,12
621,2015-10-22,19
1933,2015-10-23,14
1938,2015-10-24,14
1110,2015-10-25,17
4568,2015-10-26,6
2469,2015-10-27,13
2470,2015-10-28,13
612,2015-10-29,19
803,2015-10-30,18
610,2015-10-31,19
3146,2015-11-01,11
1114,2015-11-02,17
2692,2015-11-03,12
3645,2015-11-04,10
2473,2015-11-05,13
2474,2015-11-06,13
2475,2015-11-07,13
609,2015-11-08,19
2456,2015-11-09,13
1395,2015-11-10,16
4054,2015-11-11,8
1091,2015-11-12,17
251,2015-11-13,22
219,2015-11-14,23
1940,2015-11-15,14
722,2015-11-16,18
3888,2015-11-17,9
1657,2015-11-18,15
3646,2015-11-19,10
1656,2015-11-20,15
1655,2015-11-21,15
1386,2015-11-22,16
4093,2015-11-23,8
485,2015-11-24,20
1919,2015-11-25,14
711,2015-11-26,18
3067,2015-11-27,11
250,2015-11-28,22
2437,2015-11-29,13
3895,2015-11-30,9
657,2015-12-01,19
656,2015-12-02,19
1452,2015-12-03,16
2666,2015-12-04,12
1654,2015-12-05,15
1653,2015-12-06,15
2668,2015-12-07,12
2439,2015-12-08,13
1077,2015-12-09,17
3896,2015-12-10,9
2441,2015-12-11,13
652,2015-12-12,19
2442,2015-12-13,13
1651,2015-12-14,15
3125,2015-12-15,11
1650,2015-12-16,15
1648,2015-12-17,15
2671,2015-12-18,12
2443,2015-12-19,13
2444,2015-12-20,13
3086,2015-12-21,11
2665,2015-12-22,12
4667,2015-12-23,5
2673,2015-12-24,12
1955,2015-12-25,14
1647,2015-12-26,15
3648,2015-12-27,10
1080,2015-12-28,17
1511,2015-12-29,16
1892,2015-12-30,14
3901,2015-12-31,9
317,2016-01-01,21
207,2016-01-02,23
1085,2016-01-03,17
1891,2016-01-04,14
1889,2016-01-05,14
3653,2016-01-06,10
1117,2016-01-07,17
727,2016-01-08,18
709,2016-01-09,18
3641,2016-01-10,10
1519,2016-01-11,16
2702,2016-01-12,12
718,2016-01-13,18
252,2016-01-14,22
3654,2016-01-15,10
98,2016-01-16,25
3656,2016-01-17,10
3306,2016-01-18,11
2722,2016-01-19,12
1149,2016-01-20,17
3658,2016-01-21,10
1661,2016-01-22,15
2476,2016-01-23,13
1464,2016-01-24,16
2726,2016-01-25,12
3660,2016-01-26,10
309,2016-01-27,21
3278,2016-01-28,11
2727,2016-01-29,12
2728,2016-01-30,12
1463,2016-01-31,16
3349,2016-02-01,11
308,2016-02-02,21
1459,2016-02-03,16
1663,2016-02-04,15
2729,2016-02-05,12
1910,2016-02-06,14
1911,2016-02-07,14
3662,2016-02-08,10
2500,2016-02-09,13
481,2016-02-10,20
480,2016-02-11,20
4744,2016-02-12,5
1901,2016-02-13,14
898,2016-02-14,18
1488,2016-02-15,16
244,2016-02-16,22
1897,2016-02-17,14
2733,2016-02-18,12
1903,2016-02-19,14
2734,2016-02-20,12
1676,2016-02-21,15
3758,2016-02-22,9
4044,2016-02-23,8
4881,2016-02-24,3
3363,2016-02-25,11
4045,2016-02-26,8
3665,2016-02-27,10
1906,2016-02-28,14
4050,2016-02-29,8
1876,2016-03-01,14
2721,2016-03-02,12
1880,2016-03-03,14
1976,2016-03-04,14
3396,2016-03-05,11
4395,2016-03-06,7
3380,2016-03-07,11
4695,2016-03-08,5
3378,2016-03-09,11
2064,2016-03-10,14
1675,2016-03-11,15
4811,2016-03-12,4
3655,2016-03-13,10
3765,2016-03-14,9
4749,2016-03-15,5
3640,2016-03-16,10
1674,2016-03-17,15
940,2016-03-18,18
4149,2016-03-19,8
4618,2016-03-20,6
3265,2016-03-21,11
2513,2016-03-22,13
4279,2016-03-23,8
1512,2016-03-24,16
3743,2016-03-25,9
4387,2016-03-26,7
4608,2016-03-27,6
4816,2016-03-28,4
4381,2016-03-29,7
4275,2016-03-30,8
2517,2016-03-31,13
2712,2016-04-01,12
3246,2016-04-02,11
4277,2016-04-03,8
1477,2016-04-04,16
3724,2016-04-05,9
1482,2016-04-06,16
2058,2016-04-07,14
2713,2016-04-08,12
3727,2016-04-09,9
4280,2016-04-10,8
4489,2016-04-11,7
2519,2016-04-12,13
3312,2016-04-13,11
3611,2016-04-14,10
2714,2016-04-15,12
3735,2016-04-16,9
3321,2016-04-17,11
3741,2016-04-18,9
4421,2016-04-19,7
3325,2016-04-20,11
3738,2016-04-21,9
3739,2016-04-22,9
4274,2016-04-23,8
2511,2016-04-24,13
3612,2016-04-25,10
4052,2016-04-26,8
2050,2016-04-27,14
3614,2016-04-28,10
2047,2016-04-29,14
3728,2016-04-30,9
4451,2016-05-01,7
3615,2016-05-02,10
3766,2016-05-03,9
4262,2016-05-04,8
2499,2016-05-05,13
4575,2016-05-06,6
3616,2016-05-07,10
3821,2016-05-08,9
4567,2016-05-09,6
2045,2016-05-10,14
3617,2016-05-11,10
4433,2016-05-12,7
3802,2016-05-13,9
3300,2016-05-14,11
4584,2016-05-15,6
3298,2016-05-16,11
2629,2016-05-17,12
4586,2016-05-18,6
3808,2016-05-19,9
4590,2016-05-20,6
4209,2016-05-21,8
4405,2016-05-22,7
3811,2016-05-23,9
4207,2016-05-24,8
4420,2016-05-25,7
3813,2016-05-26,9
4594,2016-05-27,6
4196,2016-05-28,8
2644,2016-05-29,12
3618,2016-05-30,10
4427,2016-05-31,7
4705,2016-06-01,5
2655,2016-06-02,12
3324,2016-06-03,11
4198,2016-06-04,8
4706,2016-06-05,5
4199,2016-06-06,8
3816,2016-06-07,9
4474,2016-06-08,7
3620,2016-06-09,10
3796,2016-06-10,9
4460,2016-06-11,7
2651,2016-06-12,12
2649,2016-06-13,12
3297,2016-06-14,11
3621,2016-06-15,10
2043,2016-06-16,14
3261,2016-06-17,11
3260,2016-06-18,11
4658,2016-06-19,6
4850,2016-06-20,4
2487,2016-06-21,13
4660,2016-06-22,6
3622,2016-06-23,10
4709,2016-06-24,5
1672,2016-06-25,15
3623,2016-06-26,10
4311,2016-06-27,7
3254,2016-06-28,11
3774,2016-06-29,9
3775,2016-06-30,9
4321,2016-07-01,7
2647,2016-07-02,12
3250,2016-07-03,11
3624,2016-07-04,10
2645,2016-07-05,12
3625,2016-07-06,10
2654,2016-07-07,12
4710,2016-07-08,5
2656,2016-07-09,12
2658,2016-07-10,12
4327,2016-07-11,7
3262,2016-07-12,11
3785,2016-07-13,9
1142,2016-07-14,17
2491,2016-07-15,13
3789,2016-07-16,9
4882,2016-07-17,3
3626,2016-07-18,10
2628,2016-07-19,12
4324,2016-07-20,7
4626,2016-07-21,6
1487,2016-07-22,16
357,2016-07-23,21
2041,2016-07-24,14
4301,2016-07-25,7
2039,2016-07-26,14
2640,2016-07-27,12
2495,2016-07-28,13
4245,2016-07-29,8
920,2016-07-30,18
3629,2016-07-31,10
2634,2016-08-01,12
3780,2016-08-02,9
3368,2016-08-03,11
1671,2016-08-04,15
3630,2016-08-05,10
3631,2016-08-06,10
4638,2016-08-07,6
3805,2016-08-08,9
2497,2016-08-09,13
3633,2016-08-10,10
4640,2016-08-11,6
4836,2016-08-12,4
1670,2016-08-13,15
2434,2016-08-14,13
3634,2016-08-15,10
3737,2016-08-16,9
204,2016-08-17,23
3384,2016-08-18,11
1669,2016-08-19,15
558,2016-08-20,19
3635,2016-08-21,10
4358,2016-08-22,7
4360,2016-08-23,7
2084,2016-08-24,14
4664,2016-08-25,6
2779,2016-08-26,12
2838,2016-08-27,12
4241,2016-08-28,8
2345,2016-08-29,13
3346,2016-08-30,11
4363,2016-08-31,7
2082,2016-09-01,14
3757,2016-09-02,9
3747,2016-09-03,9
2431,2016-09-04,13
3362,2016-09-05,11
3361,2016-09-06,11
1668,2016-09-07,15
4755,2016-09-08,5
2839,2016-09-09,12
3355,2016-09-10,11
4243,2016-09-11,8
2840,2016-09-12,12
1667,2016-09-13,15
1516,2016-09-14,16
3637,2016-09-15,10
2841,2016-09-16,12
4723,2016-09-17,5
3636,2016-09-18,10
2071,2016-09-19,14
1514,2016-09-20,16
4238,2016-09-21,8
4345,2016-09-22,7
4012,2016-09-23,9
4641,2016-09-24,6
1666,2016-09-25,15
2373,2016-09-26,13
3632,2016-09-27,10
4244,2016-09-28,8
2845,2016-09-29,12
2374,2016-09-30,13
1665,2016-10-01,15
3628,2016-10-02,10
3627,2016-10-03,10
4898,2016-10-04,3
1136,2016-10-05,17
1137,2016-10-06,17
2851,2016-10-07,12
2376,2016-10-08,13
4247,2016-10-09,8
1139,2016-10-10,17
4403,2016-10-11,7
2835,2016-10-12,12
1980,2016-10-13,14
4483,2016-10-14,7
2818,2016-10-15,12
4204,2016-10-16,8
4201,2016-10-17,8
3090,2016-10-18,11
1640,2016-10-19,15
2377,2016-10-20,13
3619,2016-10-21,10
3089,2016-10-22,11
1507,2016-10-23,16
2819,2016-10-24,12
3989,2016-10-25,9
3085,2016-10-26,11
3984,2016-10-27,9
1639,2016-10-28,15
2822,2016-10-29,12
4222,2016-10-30,8
2824,2016-10-31,12
2032,2016-11-01,14
4221,2016-11-02,8
2380,2016-11-03,13
3988,2016-11-04,9
1168,2016-11-05,17
3972,2016-11-06,9
4439,2016-11-07,7
1141,2016-11-08,17
135,2016-11-09,24
596,2016-11-10,19
236,2016-11-11,22
1221,2016-11-12,16
346,2016-11-13,21
1140,2016-11-14,17
3102,2016-11-15,11
4593,2016-11-16,6
1616,2016-11-17,15
1267,2016-11-18,16
3639,2016-11-19,10
2019,2016-11-20,14
4051,2016-11-21,8
2015,2016-11-22,14
1255,2016-11-23,16
2011,2016-11-24,14
4334,2016-11-25,7
3121,2016-11-26,11
1615,2016-11-27,15
3663,2016-11-28,10
1765,2016-11-29,15
4081,2016-11-30,8
134,2016-12-01,24
3657,2016-12-02,10
2854,2016-12-03,12
2061,2016-12-04,14
2385,2016-12-05,13
4029,2016-12-06,9
4003,2016-12-07,9
4599,2016-12-08,6
2012,2016-12-09,14
3651,2016-12-10,10
4072,2016-12-11,8
2386,2016-12-12,13
2013,2016-12-13,14
3650,2016-12-14,10
4437,2016-12-15,7
3946,2016-12-16,9
3973,2016-12-17,9
4092,2016-12-18,8
2014,2016-12-19,14
3107,2016-12-20,11
4002,2016-12-21,9
4453,2016-12-22,7
4672,2016-12-23,5
4669,2016-12-24,5
4418,2016-12-25,7
3981,2016-12-26,9
2347,2016-12-27,13
3643,2016-12-28,10
4410,2016-12-29,7
1611,2016-12-30,15
2016,2016-12-31,14
882,2017-01-01,18
1610,2017-01-02,15
4165,2017-01-03,8
4422,2017-01-04,7
2887,2017-01-05,12
4581,2017-01-06,6
3986,2017-01-07,9
4458,2017-01-08,7
1609,2017-01-09,15
3574,2017-01-10,10
1166,2017-01-11,17
3573,2017-01-12,10
1270,2017-01-13,16
3569,2017-01-14,10
1165,2017-01-15,17
3567,2017-01-16,10
2353,2017-01-17,13
3975,2017-01-18,9
4482,2017-01-19,7
2354,2017-01-20,13
587,2017-01-21,19
2356,2017-01-22,13
876,2017-01-23,18
2872,2017-01-24,12
2857,2017-01-25,12
1163,2017-01-26,17
4169,2017-01-27,8
3072,2017-01-28,11
3562,2017-01-29,10
2357,2017-01-30,13
2860,2017-01-31,12
2358,2017-02-01,13
3951,2017-02-02,9
3957,2017-02-03,9
585,2017-02-04,19
1244,2017-02-05,16
3962,2017-02-06,9
2864,2017-02-07,12
4101,2017-02-08,8
4118,2017-02-09,8
4774,2017-02-10,5
1233,2017-02-11,16
1608,2017-02-12,15
3551,2017-02-13,10
4030,2017-02-14,9
2363,2017-02-15,13
2020,2017-02-16,14
2364,2017-02-17,13
2871,2017-02-18,12
2387,2017-02-19,13
4304,2017-02-20,7
2389,2017-02-21,13
4340,2017-02-22,7
4615,2017-02-23,6
4123,2017-02-24,8
4397,2017-02-25,7
1607,2017-02-26,15
4772,2017-02-27,5
2023,2017-02-28,14
3602,2017-03-01,10
3601,2017-03-02,10
4761,2017-03-03,5
2415,2017-03-04,13
3127,2017-03-05,11
1606,2017-03-06,15
3599,2017-03-07,10
4582,2017-03-08,6
3597,2017-03-09,10
3211,2017-03-10,11
4858,2017-03-11,4
2764,2017-03-12,12
4654,2017-03-13,6
865,2017-03-14,18
3595,2017-03-15,10
2418,2017-03-16,13
4037,2017-03-17,9
2770,2017-03-18,12
3965,2017-03-19,9
2771,2017-03-20,12
4766,2017-03-21,5
3203,2017-03-22,11
1230,2017-03-23,16
4128,2017-03-24,8
4364,2017-03-25,7
2774,2017-03-26,12
4041,2017-03-27,9
3198,2017-03-28,11
4769,2017-03-29,5
4009,2017-03-30,9
4515,2017-03-31,6
4508,2017-04-01,6
2025,2017-04-02,14
4789,2017-04-03,4
4506,2017-04-04,6
3192,2017-04-05,11
4505,2017-04-06,6
2026,2017-04-07,14
4354,2017-04-08,7
1234,2017-04-09,16
2028,2017-04-10,14
4124,2017-04-11,8
3584,2017-04-12,10
3228,2017-04-13,11
4032,2017-04-14,9
2746,2017-04-15,12
2747,2017-04-16,12
4140,2017-04-17,8
1222,2017-04-18,16
4142,2017-04-19,8
4396,2017-04-20,7
4008,2017-04-21,9
4026,2017-04-22,9
3233,2017-04-23,11
4770,2017-04-24,5
4034,2017-04-25,9
4105,2017-04-26,8
4108,2017-04-27,8
2752,2017-04-28,12
2753,2017-04-29,12
3713,2017-04-30,10
3226,2017-05-01,11
3717,2017-05-02,10
2754,2017-05-03,12
4762,2017-05-04,5
3971,2017-05-05,9
4119,2017-05-06,8
4840,2017-05-07,4
4144,2017-05-08,8
3961,2017-05-09,9
4170,2017-05-10,8
3219,2017-05-11,11
4329,2017-05-12,7
3217,2017-05-13,11
4826,2017-05-14,4
2778,2017-05-15,12
4175,2017-05-16,8
3947,2017-05-17,9
2030,2017-05-18,14
4316,2017-05-19,7
4312,2017-05-20,7
4181,2017-05-21,8
2430,2017-05-22,13
1260,2017-05-23,16
2803,2017-05-24,12
4685,2017-05-25,5
4166,2017-05-26,8
3990,2017-05-27,9
2805,2017-05-28,12
2400,2017-05-29,13
4694,2017-05-30,5
2806,2017-05-31,12
1151,2017-06-01,17
4426,2017-06-02,7
4005,2017-06-03,9
4450,2017-06-04,7
2810,2017-06-05,12
2811,2017-06-06,12
1328,2017-06-07,16
4665,2017-06-08,5
3143,2017-06-09,11
2393,2017-06-10,13
4666,2017-06-11,5
3952,2017-06-12,9
4537,2017-06-13,6
3701,2017-06-14,10
4471,2017-06-15,7
1603,2017-06-16,15
2396,2017-06-17,13
1326,2017-06-18,16
1324,2017-06-19,16
4528,2017-06-20,6
1602,2017-06-21,15
3132,2017-06-22,11
4053,2017-06-23,8
3156,2017-06-24,11
4019,2017-06-25,9
4013,2017-06-26,9
4031,2017-06-27,9
4711,2017-06-28,5
4504,2017-06-29,6
3182,2017-06-30,11
3694,2017-07-01,10
2033,2017-07-02,14
3982,2017-07-03,9
3978,2017-07-04,9
4913,2017-07-05,3
4192,2017-07-06,8
3698,2017-07-07,10
4200,2017-07-08,8
3691,2017-07-09,10
2786,2017-07-10,12
4250,2017-07-11,8
883,2017-07-12,18
3674,2017-07-13,10
1087,2017-07-14,17
1601,2017-07-15,15
3676,2017-07-16,10
4497,2017-07-17,6
3159,2017-07-18,11
2791,2017-07-19,12
2403,2017-07-20,13
3168,2017-07-21,11
4300,2017-07-22,7
4377,2017-07-23,7
2009,2017-07-24,14
3712,2017-07-25,10
4006,2017-07-26,9
1355,2017-07-27,16
4501,2017-07-28,6
2407,2017-07-29,13
2408,2017-07-30,13
4801,2017-07-31,4
1618,2017-08-01,15
3548,2017-08-02,10
3402,2017-08-03,10
1600,2017-08-04,15
432,2017-08-05,20
2406,2017-08-06,13
2794,2017-08-07,12
4015,2017-08-08,9
2405,2017-08-09,13
1619,2017-08-10,15
4389,2017-08-11,7
4386,2017-08-12,7
4383,2017-08-13,7
3165,2017-08-14,11
